2018-06-19 23:31:01,026 [Worker-49] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:31:01,027 [Worker-49] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat9-run
2018-06-19 23:31:16,176 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2018-06-19 23:31:19,826 [Worker-48] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:31:19,827 [Worker-48] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat7-run
2018-06-19 23:31:35,451 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2018-06-19 23:31:40,592 [Worker-49] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:31:40,592 [Worker-49] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat9:run
2018-06-19 23:42:13,037 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2018-06-19 23:42:48,842 [Worker-51] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:42:48,842 [Worker-51] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat7:run
2018-06-19 23:45:35,030 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:45:35,034 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:45:35,035 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:45:35,036 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:46:18,308 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2018-06-19 23:46:18,395 [Worker-45] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:46:18,395 [Worker-45] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat7:run
